ProductKey,OrderDate,ShipDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
467,6-Aug-2016,13-Aug-16,20267,9,SO63623,1,24.49,9.16,24.49,1.96
538,6-Aug-2016,13-Aug-16,19807,9,SO63624,1,21.49,8.04,21.49,1.72
477,6-Aug-2016,13-Aug-16,24591,9,SO63625,1,4.99,1.87,4.99,0.4
491,6-Aug-2016,13-Aug-16,24591,9,SO63625,1,53.99,41.57,53.99,4.32
478,6-Aug-2016,13-Aug-16,29118,9,SO63626,1,9.99,3.74,9.99,0.8
477,6-Aug-2016,13-Aug-16,29118,9,SO63626,1,4.99,1.87,4.99,0.4
237,6-Aug-2016,13-Aug-16,29118,9,SO63626,1,49.99,38.49,49.99,4
225,6-Aug-2016,13-Aug-16,29118,9,SO63626,1,8.99,6.92,8.99,0.72
222,6-Aug-2016,13-Aug-16,15239,9,SO63627,1,34.99,13.09,34.99,2.8
467,6-Aug-2016,13-Aug-16,15239,9,SO63627,1,24.49,9.16,24.49,1.96
225,6-Aug-2016,13-Aug-16,18194,9,SO63628,1,8.99,6.92,8.99,0.72
590,6-Aug-2016,13-Aug-16,14524,7,SO63629,1,769.49,419.78,769.49,61.56
234,6-Aug-2016,13-Aug-16,14524,7,SO63629,1,49.99,38.49,49.99,4
600,6-Aug-2016,13-Aug-16,17937,10,SO63630,1,539.99,294.58,539.99,43.2
485,6-Aug-2016,13-Aug-16,17937,10,SO63630,1,21.98,8.22,21.98,1.76
471,6-Aug-2016,13-Aug-16,17937,10,SO63630,1,63.5,23.75,63.5,5.08
353,6-Aug-2016,13-Aug-16,16594,10,SO63631,1,"2,319.99","1,265.62","2,319.99",185.6
217,6-Aug-2016,13-Aug-16,16594,10,SO63631,1,34.99,13.09,34.99,2.8
489,6-Aug-2016,13-Aug-16,11500,6,SO63632,1,53.99,41.57,53.99,4.32
480,6-Aug-2016,13-Aug-16,28781,4,SO63633,1,2.29,0.86,2.29,0.18
529,6-Aug-2016,13-Aug-16,11331,6,SO63634,1,3.99,1.49,3.99,0.32
539,6-Aug-2016,13-Aug-16,11331,6,SO63634,1,24.99,9.35,24.99,2
539,6-Aug-2016,13-Aug-16,29220,4,SO63635,1,24.99,9.35,24.99,2
529,6-Aug-2016,13-Aug-16,11091,6,SO63636,1,3.99,1.49,3.99,0.32
538,6-Aug-2016,13-Aug-16,11091,6,SO63636,1,21.49,8.04,21.49,1.72
541,6-Aug-2016,13-Aug-16,27379,4,SO63637,1,28.99,10.84,28.99,2.32
530,6-Aug-2016,13-Aug-16,27379,4,SO63637,1,4.99,1.87,4.99,0.4
487,6-Aug-2016,13-Aug-16,27379,4,SO63637,1,54.99,20.57,54.99,4.4
471,6-Aug-2016,13-Aug-16,27379,4,SO63637,1,63.5,23.75,63.5,5.08
535,6-Aug-2016,13-Aug-16,14091,6,SO63638,1,24.99,9.35,24.99,2
528,6-Aug-2016,13-Aug-16,14091,6,SO63638,1,4.99,1.87,4.99,0.4
214,6-Aug-2016,13-Aug-16,14091,6,SO63638,1,34.99,13.09,34.99,2.8
535,6-Aug-2016,13-Aug-16,26473,1,SO63639,1,24.99,9.35,24.99,2
528,6-Aug-2016,13-Aug-16,26473,1,SO63639,1,4.99,1.87,4.99,0.4
463,6-Aug-2016,13-Aug-16,26473,1,SO63639,1,24.49,9.16,24.49,1.96
222,6-Aug-2016,13-Aug-16,26473,1,SO63639,1,34.99,13.09,34.99,2.8
541,6-Aug-2016,13-Aug-16,26798,1,SO63640,1,28.99,10.84,28.99,2.32
529,6-Aug-2016,13-Aug-16,27652,1,SO63641,1,3.99,1.49,3.99,0.32
538,6-Aug-2016,13-Aug-16,27652,1,SO63641,1,21.49,8.04,21.49,1.72
231,6-Aug-2016,13-Aug-16,27652,1,SO63641,1,49.99,38.49,49.99,4
540,6-Aug-2016,13-Aug-16,24732,1,SO63642,1,32.6,12.19,32.6,2.61
529,6-Aug-2016,13-Aug-16,24732,1,SO63642,1,3.99,1.49,3.99,0.32
488,6-Aug-2016,13-Aug-16,24732,1,SO63642,1,53.99,41.57,53.99,4.32
225,6-Aug-2016,13-Aug-16,24732,1,SO63642,1,8.99,6.92,8.99,0.72
541,6-Aug-2016,13-Aug-16,26689,4,SO63643,1,28.99,10.84,28.99,2.32
530,6-Aug-2016,13-Aug-16,26689,4,SO63643,1,4.99,1.87,4.99,0.4
487,6-Aug-2016,13-Aug-16,26689,4,SO63643,1,54.99,20.57,54.99,4.4
484,6-Aug-2016,13-Aug-16,26689,4,SO63643,1,7.95,2.97,7.95,0.64
528,6-Aug-2016,13-Aug-16,22085,4,SO63644,1,4.99,1.87,4.99,0.4
536,6-Aug-2016,13-Aug-16,22085,4,SO63644,1,29.99,11.22,29.99,2.4
478,6-Aug-2016,13-Aug-16,21801,4,SO63645,1,9.99,3.74,9.99,0.8
222,6-Aug-2016,13-Aug-16,21801,4,SO63645,1,34.99,13.09,34.99,2.8
476,6-Aug-2016,13-Aug-16,20379,4,SO63646,1,69.99,26.18,69.99,5.6
488,6-Aug-2016,13-Aug-16,20379,4,SO63646,1,53.99,41.57,53.99,4.32
476,6-Aug-2016,13-Aug-16,27656,6,SO63647,1,69.99,26.18,69.99,5.6
477,6-Aug-2016,13-Aug-16,17598,4,SO63648,1,4.99,1.87,4.99,0.4
214,6-Aug-2016,13-Aug-16,17598,4,SO63648,1,34.99,13.09,34.99,2.8
225,6-Aug-2016,13-Aug-16,17599,1,SO63649,1,8.99,6.92,8.99,0.72
477,6-Aug-2016,13-Aug-16,17599,1,SO63649,1,4.99,1.87,4.99,0.4
528,6-Aug-2016,13-Aug-16,22545,6,SO63650,1,4.99,1.87,4.99,0.4
214,6-Aug-2016,13-Aug-16,22545,6,SO63650,1,34.99,13.09,34.99,2.8
481,6-Aug-2016,13-Aug-16,22545,6,SO63650,1,8.99,3.36,8.99,0.72
528,6-Aug-2016,13-Aug-16,27628,6,SO63651,1,4.99,1.87,4.99,0.4
485,6-Aug-2016,13-Aug-16,13457,1,SO63652,1,21.98,8.22,21.98,1.76
222,6-Aug-2016,13-Aug-16,13457,1,SO63652,1,34.99,13.09,34.99,2.8
473,6-Aug-2016,13-Aug-16,13937,1,SO63653,1,63.5,23.75,63.5,5.08
485,6-Aug-2016,13-Aug-16,13937,1,SO63653,1,21.98,8.22,21.98,1.76
535,6-Aug-2016,13-Aug-16,19068,8,SO63654,1,24.99,9.35,24.99,2
528,6-Aug-2016,13-Aug-16,19068,8,SO63654,1,4.99,1.87,4.99,0.4
214,6-Aug-2016,13-Aug-16,19068,8,SO63654,1,34.99,13.09,34.99,2.8
529,6-Aug-2016,13-Aug-16,28373,7,SO63655,1,3.99,1.49,3.99,0.32
540,6-Aug-2016,13-Aug-16,28373,7,SO63655,1,32.6,12.19,32.6,2.61
480,6-Aug-2016,13-Aug-16,28373,7,SO63655,1,2.29,0.86,2.29,0.18
538,6-Aug-2016,13-Aug-16,25472,8,SO63656,1,21.49,8.04,21.49,1.72
529,6-Aug-2016,13-Aug-16,25472,8,SO63656,1,3.99,1.49,3.99,0.32
480,6-Aug-2016,13-Aug-16,25472,8,SO63656,1,2.29,0.86,2.29,0.18
538,6-Aug-2016,13-Aug-16,24867,8,SO63657,1,21.49,8.04,21.49,1.72
541,6-Aug-2016,13-Aug-16,28430,8,SO63658,1,28.99,10.84,28.99,2.32
530,6-Aug-2016,13-Aug-16,28430,8,SO63658,1,4.99,1.87,4.99,0.4
225,6-Aug-2016,13-Aug-16,28430,8,SO63658,1,8.99,6.92,8.99,0.72
538,6-Aug-2016,13-Aug-16,25772,8,SO63659,1,21.49,8.04,21.49,1.72
488,6-Aug-2016,13-Aug-16,25772,8,SO63659,1,53.99,41.57,53.99,4.32
541,6-Aug-2016,13-Aug-16,12325,10,SO63660,1,28.99,10.84,28.99,2.32
530,6-Aug-2016,13-Aug-16,12325,10,SO63660,1,4.99,1.87,4.99,0.4
225,6-Aug-2016,13-Aug-16,12325,10,SO63660,1,8.99,6.92,8.99,0.72
487,6-Aug-2016,13-Aug-16,12325,10,SO63660,1,54.99,20.57,54.99,4.4
541,6-Aug-2016,13-Aug-16,24062,7,SO63661,1,28.99,10.84,28.99,2.32
528,6-Aug-2016,13-Aug-16,11164,4,SO63662,1,4.99,1.87,4.99,0.4
537,6-Aug-2016,13-Aug-16,11164,4,SO63662,1,35,13.09,35,2.8
472,6-Aug-2016,13-Aug-16,11164,4,SO63662,1,63.5,23.75,63.5,5.08
214,6-Aug-2016,13-Aug-16,11164,4,SO63662,1,34.99,13.09,34.99,2.8
528,6-Aug-2016,13-Aug-16,11163,4,SO63663,1,4.99,1.87,4.99,0.4
537,6-Aug-2016,13-Aug-16,11163,4,SO63663,1,35,13.09,35,2.8
480,6-Aug-2016,13-Aug-16,11163,4,SO63663,1,2.29,0.86,2.29,0.18
478,6-Aug-2016,13-Aug-16,13539,10,SO63664,1,9.99,3.74,9.99,0.8
478,6-Aug-2016,13-Aug-16,12591,8,SO63665,1,9.99,3.74,9.99,0.8
477,6-Aug-2016,13-Aug-16,12591,8,SO63665,1,4.99,1.87,4.99,0.4
217,6-Aug-2016,13-Aug-16,12591,8,SO63665,1,34.99,13.09,34.99,2.8
590,6-Aug-2016,13-Aug-16,14653,4,SO63666,1,769.49,419.78,769.49,61.56
474,6-Aug-2016,13-Aug-16,14653,4,SO63666,1,69.99,26.18,69.99,5.6
225,6-Aug-2016,13-Aug-16,14653,4,SO63666,1,8.99,6.92,8.99,0.72
357,6-Aug-2016,13-Aug-16,12777,1,SO63667,1,"2,319.99","1,265.62","2,319.99",185.6
480,6-Aug-2016,13-Aug-16,12777,1,SO63667,1,2.29,0.86,2.29,0.18
361,6-Aug-2016,13-Aug-16,16103,6,SO63668,1,"2,294.99","1,251.98","2,294.99",183.6
487,6-Aug-2016,13-Aug-16,16103,6,SO63668,1,54.99,20.57,54.99,4.4
361,6-Aug-2016,13-Aug-16,12756,4,SO63669,1,"2,294.99","1,251.98","2,294.99",183.6
222,6-Aug-2016,13-Aug-16,12756,4,SO63669,1,34.99,13.09,34.99,2.8
586,6-Aug-2016,13-Aug-16,12492,10,SO63670,1,742.35,461.44,742.35,59.39
222,6-Aug-2016,13-Aug-16,12492,10,SO63670,1,34.99,13.09,34.99,2.8
572,6-Aug-2016,13-Aug-16,15077,10,SO63671,1,742.35,461.44,742.35,59.39
217,6-Aug-2016,13-Aug-16,15077,10,SO63671,1,34.99,13.09,34.99,2.8
581,6-Aug-2016,13-Aug-16,23648,9,SO63672,1,"1,700.99","1,082.51","1,700.99",136.08
581,6-Aug-2016,13-Aug-16,21180,9,SO63673,1,"1,700.99","1,082.51","1,700.99",136.08
386,6-Aug-2016,13-Aug-16,25946,9,SO63674,1,"1,120.49",713.08,"1,120.49",89.64
489,6-Aug-2016,13-Aug-16,25946,9,SO63674,1,53.99,41.57,53.99,4.32
386,6-Aug-2016,13-Aug-16,25033,9,SO63675,1,"1,120.49",713.08,"1,120.49",89.64
390,6-Aug-2016,13-Aug-16,17904,9,SO63676,1,"1,120.49",713.08,"1,120.49",89.64
217,6-Aug-2016,13-Aug-16,17904,9,SO63676,1,34.99,13.09,34.99,2.8
388,6-Aug-2016,13-Aug-16,25272,9,SO63677,1,"1,120.49",713.08,"1,120.49",89.64
488,6-Aug-2016,13-Aug-16,25272,9,SO63677,1,53.99,41.57,53.99,4.32
372,6-Aug-2016,13-Aug-16,20628,9,SO63678,1,"2,443.35","1,554.95","2,443.35",195.47
214,6-Aug-2016,13-Aug-16,20628,9,SO63678,1,34.99,13.09,34.99,2.8
357,6-Aug-2016,13-Aug-16,14211,9,SO63679,1,"2,319.99","1,265.62","2,319.99",185.6
477,6-Aug-2016,13-Aug-16,14211,9,SO63679,1,4.99,1.87,4.99,0.4
478,6-Aug-2016,13-Aug-16,14211,9,SO63679,1,9.99,3.74,9.99,0.8
487,6-Aug-2016,13-Aug-16,14211,9,SO63679,1,54.99,20.57,54.99,4.4
573,6-Aug-2016,13-Aug-16,24738,4,SO63680,1,"2,384.07","1,481.94","2,384.07",190.73
479,6-Aug-2016,13-Aug-16,24738,4,SO63680,1,8.99,3.36,8.99,0.72
477,6-Aug-2016,13-Aug-16,24738,4,SO63680,1,4.99,1.87,4.99,0.4
214,6-Aug-2016,13-Aug-16,24738,4,SO63680,1,34.99,13.09,34.99,2.8
562,6-Aug-2016,13-Aug-16,13460,6,SO63681,1,"2,384.07","1,481.94","2,384.07",190.73
479,6-Aug-2016,13-Aug-16,13460,6,SO63681,1,8.99,3.36,8.99,0.72
477,6-Aug-2016,13-Aug-16,13460,6,SO63681,1,4.99,1.87,4.99,0.4
576,6-Aug-2016,13-Aug-16,26487,1,SO63682,1,"2,384.07","1,481.94","2,384.07",190.73
479,6-Aug-2016,13-Aug-16,26487,1,SO63682,1,8.99,3.36,8.99,0.72
477,6-Aug-2016,13-Aug-16,26487,1,SO63682,1,4.99,1.87,4.99,0.4
225,6-Aug-2016,13-Aug-16,26487,1,SO63682,1,8.99,6.92,8.99,0.72
561,6-Aug-2016,13-Aug-16,26292,1,SO63683,1,"2,384.07","1,481.94","2,384.07",190.73
477,6-Aug-2016,13-Aug-16,26292,1,SO63683,1,4.99,1.87,4.99,0.4
225,6-Aug-2016,13-Aug-16,26292,1,SO63683,1,8.99,6.92,8.99,0.72
479,6-Aug-2016,13-Aug-16,26292,1,SO63683,1,8.99,3.36,8.99,0.72
563,6-Aug-2016,13-Aug-16,26328,4,SO63684,1,"2,384.07","1,481.94","2,384.07",190.73
214,6-Aug-2016,13-Aug-16,26328,4,SO63684,1,34.99,13.09,34.99,2.8
234,6-Aug-2016,13-Aug-16,26328,4,SO63684,1,49.99,38.49,49.99,4
604,6-Aug-2016,13-Aug-16,23016,4,SO63685,1,539.99,343.65,539.99,43.2
538,6-Aug-2016,13-Aug-16,23016,4,SO63685,1,21.49,8.04,21.49,1.72
382,6-Aug-2016,13-Aug-16,20650,4,SO63686,1,"1,120.49",713.08,"1,120.49",89.64
489,6-Aug-2016,13-Aug-16,20650,4,SO63686,1,53.99,41.57,53.99,4.32
580,6-Aug-2016,13-Aug-16,20709,4,SO63687,1,"1,700.99","1,082.51","1,700.99",136.08
539,6-Aug-2016,13-Aug-16,20709,4,SO63687,1,24.99,9.35,24.99,2
529,6-Aug-2016,13-Aug-16,20709,4,SO63687,1,3.99,1.49,3.99,0.32
386,6-Aug-2016,13-Aug-16,24186,10,SO63688,1,"1,120.49",713.08,"1,120.49",89.64
539,6-Aug-2016,13-Aug-16,24186,10,SO63688,1,24.99,9.35,24.99,2
480,6-Aug-2016,13-Aug-16,24186,10,SO63688,1,2.29,0.86,2.29,0.18
574,6-Aug-2016,13-Aug-16,18133,8,SO63689,1,"2,384.07","1,481.94","2,384.07",190.73
537,7-Aug-2016,14-Aug-16,21177,9,SO63690,1,35,13.09,35,2.8
528,7-Aug-2016,14-Aug-16,21177,9,SO63690,1,4.99,1.87,4.99,0.4
478,7-Aug-2016,14-Aug-16,15241,9,SO63691,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,15241,9,SO63691,1,4.99,1.87,4.99,0.4
484,7-Aug-2016,14-Aug-16,15241,9,SO63691,1,7.95,2.97,7.95,0.64
217,7-Aug-2016,14-Aug-16,15147,9,SO63692,1,34.99,13.09,34.99,2.8
467,7-Aug-2016,14-Aug-16,15147,9,SO63692,1,24.49,9.16,24.49,1.96
529,7-Aug-2016,14-Aug-16,16733,9,SO63693,1,3.99,1.49,3.99,0.32
486,7-Aug-2016,14-Aug-16,13004,9,SO63694,1,159,59.47,159,12.72
374,7-Aug-2016,14-Aug-16,20149,10,SO63695,1,"2,443.35","1,554.95","2,443.35",195.47
477,7-Aug-2016,14-Aug-16,20149,10,SO63695,1,4.99,1.87,4.99,0.4
225,7-Aug-2016,14-Aug-16,20149,10,SO63695,1,8.99,6.92,8.99,0.72
479,7-Aug-2016,14-Aug-16,20149,10,SO63695,1,8.99,3.36,8.99,0.72
581,7-Aug-2016,14-Aug-16,22320,10,SO63696,1,"1,700.99","1,082.51","1,700.99",136.08
217,7-Aug-2016,14-Aug-16,22320,10,SO63696,1,34.99,13.09,34.99,2.8
580,7-Aug-2016,14-Aug-16,17891,7,SO63697,1,"1,700.99","1,082.51","1,700.99",136.08
214,7-Aug-2016,14-Aug-16,17891,7,SO63697,1,34.99,13.09,34.99,2.8
582,7-Aug-2016,14-Aug-16,22416,10,SO63698,1,"1,700.99","1,082.51","1,700.99",136.08
539,7-Aug-2016,14-Aug-16,22416,10,SO63698,1,24.99,9.35,24.99,2
529,7-Aug-2016,14-Aug-16,22416,10,SO63698,1,3.99,1.49,3.99,0.32
214,7-Aug-2016,14-Aug-16,22416,10,SO63698,1,34.99,13.09,34.99,2.8
580,7-Aug-2016,14-Aug-16,17940,8,SO63699,1,"1,700.99","1,082.51","1,700.99",136.08
589,7-Aug-2016,14-Aug-16,16277,10,SO63700,1,769.49,419.78,769.49,61.56
225,7-Aug-2016,14-Aug-16,16277,10,SO63700,1,8.99,6.92,8.99,0.72
237,7-Aug-2016,14-Aug-16,16277,10,SO63700,1,49.99,38.49,49.99,4
357,7-Aug-2016,14-Aug-16,13680,10,SO63701,1,"2,319.99","1,265.62","2,319.99",185.6
528,7-Aug-2016,14-Aug-16,13680,10,SO63701,1,4.99,1.87,4.99,0.4
537,7-Aug-2016,14-Aug-16,13680,10,SO63701,1,35,13.09,35,2.8
478,7-Aug-2016,14-Aug-16,13680,10,SO63701,1,9.99,3.74,9.99,0.8
353,7-Aug-2016,14-Aug-16,17209,8,SO63702,1,"2,319.99","1,265.62","2,319.99",185.6
222,7-Aug-2016,14-Aug-16,17209,8,SO63702,1,34.99,13.09,34.99,2.8
355,7-Aug-2016,14-Aug-16,13661,10,SO63703,1,"2,319.99","1,265.62","2,319.99",185.6
478,7-Aug-2016,14-Aug-16,13661,10,SO63703,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,13661,10,SO63703,1,4.99,1.87,4.99,0.4
357,7-Aug-2016,14-Aug-16,12265,7,SO63704,1,"2,319.99","1,265.62","2,319.99",185.6
485,7-Aug-2016,14-Aug-16,12265,7,SO63704,1,21.98,8.22,21.98,1.76
225,7-Aug-2016,14-Aug-16,12265,7,SO63704,1,8.99,6.92,8.99,0.72
222,7-Aug-2016,14-Aug-16,12265,7,SO63704,1,34.99,13.09,34.99,2.8
539,7-Aug-2016,14-Aug-16,11185,6,SO63705,1,24.99,9.35,24.99,2
480,7-Aug-2016,14-Aug-16,11185,6,SO63705,1,2.29,0.86,2.29,0.18
529,7-Aug-2016,14-Aug-16,11500,6,SO63706,1,3.99,1.49,3.99,0.32
214,7-Aug-2016,14-Aug-16,11500,6,SO63706,1,34.99,13.09,34.99,2.8
535,7-Aug-2016,14-Aug-16,26522,1,SO63707,1,24.99,9.35,24.99,2
478,7-Aug-2016,14-Aug-16,22070,4,SO63708,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,22070,4,SO63708,1,4.99,1.87,4.99,0.4
478,7-Aug-2016,14-Aug-16,14566,6,SO63709,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,14566,6,SO63709,1,4.99,1.87,4.99,0.4
225,7-Aug-2016,14-Aug-16,14566,6,SO63709,1,8.99,6.92,8.99,0.72
487,7-Aug-2016,14-Aug-16,14566,6,SO63709,1,54.99,20.57,54.99,4.4
478,7-Aug-2016,14-Aug-16,21243,4,SO63710,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,21243,4,SO63710,1,4.99,1.87,4.99,0.4
476,7-Aug-2016,14-Aug-16,18981,4,SO63711,1,69.99,26.18,69.99,5.6
225,7-Aug-2016,14-Aug-16,18981,4,SO63711,1,8.99,6.92,8.99,0.72
477,7-Aug-2016,14-Aug-16,18473,4,SO63712,1,4.99,1.87,4.99,0.4
480,7-Aug-2016,14-Aug-16,18473,4,SO63712,1,2.29,0.86,2.29,0.18
483,7-Aug-2016,14-Aug-16,18473,4,SO63712,1,120,44.88,120,9.6
528,7-Aug-2016,14-Aug-16,15270,1,SO63713,1,4.99,1.87,4.99,0.4
222,7-Aug-2016,14-Aug-16,15270,1,SO63713,1,34.99,13.09,34.99,2.8
528,7-Aug-2016,14-Aug-16,19541,6,SO63714,1,4.99,1.87,4.99,0.4
222,7-Aug-2016,14-Aug-16,19541,6,SO63714,1,34.99,13.09,34.99,2.8
231,7-Aug-2016,14-Aug-16,19541,6,SO63714,1,49.99,38.49,49.99,4
225,7-Aug-2016,14-Aug-16,19541,6,SO63714,1,8.99,6.92,8.99,0.72
485,7-Aug-2016,14-Aug-16,22366,6,SO63715,1,21.98,8.22,21.98,1.76
217,7-Aug-2016,14-Aug-16,22366,6,SO63715,1,34.99,13.09,34.99,2.8
485,7-Aug-2016,14-Aug-16,13757,1,SO63716,1,21.98,8.22,21.98,1.76
478,7-Aug-2016,14-Aug-16,13757,1,SO63716,1,9.99,3.74,9.99,0.8
487,7-Aug-2016,14-Aug-16,13757,1,SO63716,1,54.99,20.57,54.99,4.4
485,7-Aug-2016,14-Aug-16,13371,1,SO63717,1,21.98,8.22,21.98,1.76
237,7-Aug-2016,14-Aug-16,13371,1,SO63717,1,49.99,38.49,49.99,4
476,7-Aug-2016,14-Aug-16,13512,7,SO63718,1,69.99,26.18,69.99,5.6
540,7-Aug-2016,14-Aug-16,12509,7,SO63719,1,32.6,12.19,32.6,2.61
539,7-Aug-2016,14-Aug-16,19251,8,SO63720,1,24.99,9.35,24.99,2
480,7-Aug-2016,14-Aug-16,19251,8,SO63720,1,2.29,0.86,2.29,0.18
536,7-Aug-2016,14-Aug-16,17749,7,SO63721,1,29.99,11.22,29.99,2.4
528,7-Aug-2016,14-Aug-16,17749,7,SO63721,1,4.99,1.87,4.99,0.4
222,7-Aug-2016,14-Aug-16,17749,7,SO63721,1,34.99,13.09,34.99,2.8
541,7-Aug-2016,14-Aug-16,12729,10,SO63722,1,28.99,10.84,28.99,2.32
530,7-Aug-2016,14-Aug-16,12729,10,SO63722,1,4.99,1.87,4.99,0.4
480,7-Aug-2016,14-Aug-16,12729,10,SO63722,1,2.29,0.86,2.29,0.18
530,7-Aug-2016,14-Aug-16,25316,7,SO63723,1,4.99,1.87,4.99,0.4
530,7-Aug-2016,14-Aug-16,18186,10,SO63724,1,4.99,1.87,4.99,0.4
477,7-Aug-2016,14-Aug-16,18186,10,SO63724,1,4.99,1.87,4.99,0.4
479,7-Aug-2016,14-Aug-16,18186,10,SO63724,1,8.99,3.36,8.99,0.72
222,7-Aug-2016,14-Aug-16,18186,10,SO63724,1,34.99,13.09,34.99,2.8
537,7-Aug-2016,14-Aug-16,11187,1,SO63725,1,35,13.09,35,2.8
528,7-Aug-2016,14-Aug-16,11187,1,SO63725,1,4.99,1.87,4.99,0.4
485,7-Aug-2016,14-Aug-16,15847,6,SO63726,1,21.98,8.22,21.98,1.76
471,7-Aug-2016,14-Aug-16,15847,6,SO63726,1,63.5,23.75,63.5,5.08
597,7-Aug-2016,14-Aug-16,16022,1,SO63727,1,539.99,294.58,539.99,43.2
478,7-Aug-2016,14-Aug-16,16022,1,SO63727,1,9.99,3.74,9.99,0.8
477,7-Aug-2016,14-Aug-16,16022,1,SO63727,1,4.99,1.87,4.99,0.4
217,7-Aug-2016,14-Aug-16,16022,1,SO63727,1,34.99,13.09,34.99,2.8
357,7-Aug-2016,14-Aug-16,15364,1,SO63728,1,"2,319.99","1,265.62","2,319.99",185.6
485,7-Aug-2016,14-Aug-16,15364,1,SO63728,1,21.98,8.22,21.98,1.76
228,7-Aug-2016,14-Aug-16,15364,1,SO63728,1,49.99,38.49,49.99,4
225,7-Aug-2016,14-Aug-16,15364,1,SO63728,1,8.99,6.92,8.99,0.72
357,7-Aug-2016,14-Aug-16,15367,1,SO63729,1,"2,319.99","1,265.62","2,319.99",185.6
528,7-Aug-2016,14-Aug-16,15367,1,SO63729,1,4.99,1.87,4.99,0.4
537,7-Aug-2016,14-Aug-16,15367,1,SO63729,1,35,13.09,35,2.8
214,7-Aug-2016,14-Aug-16,15367,1,SO63729,1,34.99,13.09,34.99,2.8
363,7-Aug-2016,14-Aug-16,15321,4,SO63730,1,"2,294.99","1,251.98","2,294.99",183.6
537,7-Aug-2016,14-Aug-16,15321,4,SO63730,1,35,13.09,35,2.8
560,7-Aug-2016,14-Aug-16,27004,8,SO63731,1,"1,214.85",755.15,"1,214.85",97.19
234,7-Aug-2016,14-Aug-16,27004,8,SO63731,1,49.99,38.49,49.99,4
583,7-Aug-2016,14-Aug-16,15041,9,SO63732,1,"1,700.99","1,082.51","1,700.99",136.08
491,7-Aug-2016,14-Aug-16,15041,9,SO63732,1,53.99,41.57,53.99,4.32
384,7-Aug-2016,14-Aug-16,17909,9,SO63733,1,"1,120.49",713.08,"1,120.49",89.64
489,7-Aug-2016,14-Aug-16,17909,9,SO63733,1,53.99,41.57,53.99,4.32
225,7-Aug-2016,14-Aug-16,17909,9,SO63733,1,8.99,6.92,8.99,0.72
605,7-Aug-2016,14-Aug-16,24162,9,SO63734,1,539.99,343.65,539.99,43.2
538,7-Aug-2016,14-Aug-16,24162,9,SO63734,1,21.49,8.04,21.49,1.72
382,7-Aug-2016,14-Aug-16,25108,9,SO63735,1,"1,120.49",713.08,"1,120.49",89.64
491,7-Aug-2016,14-Aug-16,25108,9,SO63735,1,53.99,41.57,53.99,4.32
463,7-Aug-2016,14-Aug-16,25108,9,SO63735,1,24.49,9.16,24.49,1.96
353,7-Aug-2016,14-Aug-16,11995,9,SO63736,1,"2,319.99","1,265.62","2,319.99",185.6
485,7-Aug-2016,14-Aug-16,11995,9,SO63736,1,21.98,8.22,21.98,1.76
472,7-Aug-2016,14-Aug-16,11995,9,SO63736,1,63.5,23.75,63.5,5.08
361,7-Aug-2016,14-Aug-16,11034,9,SO63737,1,"2,294.99","1,251.98","2,294.99",183.6
361,7-Aug-2016,14-Aug-16,14030,9,SO63738,1,"2,294.99","1,251.98","2,294.99",183.6
483,7-Aug-2016,14-Aug-16,14030,9,SO63738,1,120,44.88,120,9.6
579,7-Aug-2016,14-Aug-16,25866,1,SO63739,1,"1,214.85",755.15,"1,214.85",97.19
479,7-Aug-2016,14-Aug-16,25866,1,SO63739,1,8.99,3.36,8.99,0.72
477,7-Aug-2016,14-Aug-16,25866,1,SO63739,1,4.99,1.87,4.99,0.4
562,7-Aug-2016,14-Aug-16,13440,6,SO63740,1,"2,384.07","1,481.94","2,384.07",190.73
490,7-Aug-2016,14-Aug-16,13440,6,SO63740,1,53.99,41.57,53.99,4.32
561,7-Aug-2016,14-Aug-16,26114,4,SO63741,1,"2,384.07","1,481.94","2,384.07",190.73
479,7-Aug-2016,14-Aug-16,26114,4,SO63741,1,8.99,3.36,8.99,0.72
477,7-Aug-2016,14-Aug-16,26114,4,SO63741,1,4.99,1.87,4.99,0.4
487,7-Aug-2016,14-Aug-16,26114,4,SO63741,1,54.99,20.57,54.99,4.4
388,7-Aug-2016,14-Aug-16,20677,4,SO63742,1,"1,120.49",713.08,"1,120.49",89.64
529,7-Aug-2016,14-Aug-16,20677,4,SO63742,1,3.99,1.49,3.99,0.32
539,7-Aug-2016,14-Aug-16,20677,4,SO63742,1,24.99,9.35,24.99,2
214,7-Aug-2016,14-Aug-16,20677,4,SO63742,1,34.99,13.09,34.99,2.8
582,7-Aug-2016,14-Aug-16,17608,1,SO63743,1,"1,700.99","1,082.51","1,700.99",136.08
581,7-Aug-2016,14-Aug-16,17615,1,SO63744,1,"1,700.99","1,082.51","1,700.99",136.08
489,7-Aug-2016,14-Aug-16,17615,1,SO63744,1,53.99,41.57,53.99,4.32
